13	10	KANAB 1A&B 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	0
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	0
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	0
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	0
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	1
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	40	KANAB 4 A&B 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	646
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	173
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	66
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	15
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	254
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	83
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	31
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	7
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	1
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	122
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	14
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	8
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	2
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	24
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	4
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	4
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	646
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	142
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	51
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	15
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	208
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	118
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	45
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	6
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	170
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	6
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	8
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	3
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	3
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	6
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	4
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	4
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	1
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	9
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	4
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	4
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	646
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	176
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	63
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	14
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	253
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	89
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	33
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	9
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	132
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	4
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	5
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	8
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	5
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	1
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	14
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	646
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	201
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	72
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	16
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	289
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	5
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	6
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	646
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	193
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	73
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	17
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	0
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	283
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	15
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	5
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	0
13	40	KANAB 4 A&B 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	20
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	646
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	147
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	60
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	11
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	218
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	27
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	14
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	2
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	43
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	40	KANAB 4 A&B 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	646
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	220
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	84
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	18
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	322
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	6
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	6
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	40	KANAB 4 A&B 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
