27	720	SG38 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	730	SG39 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	2
27	730	SG39 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	730	SG39 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	730	SG39 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	4
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	259
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	62
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	29
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	350
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	68
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	21
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	9
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	730	SG39 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	98
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	274
27	730	SG39 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	67
27	730	SG39 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	28
27	730	SG39 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	369
27	730	SG39 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	58
27	730	SG39 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	16
27	730	SG39 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	10
27	730	SG39 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	730	SG39 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	84
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	267
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	63
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	28
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	358
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	63
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	21
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	9
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	730	SG39 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	93
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	268
27	730	SG39 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	63
27	730	SG39 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	26
27	730	SG39 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	357
27	730	SG39 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	60
27	730	SG39 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	22
27	730	SG39 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	10
27	730	SG39 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	730	SG39 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	92
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	269
27	730	SG39 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	59
27	730	SG39 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	26
27	730	SG39 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	354
27	730	SG39 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	59
27	730	SG39 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	22
27	730	SG39 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	10
27	730	SG39 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	0
27	730	SG39 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	91
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	268
27	730	SG39 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	63
27	730	SG39 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	28
27	730	SG39 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	359
27	730	SG39 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	57
27	730	SG39 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	17
27	730	SG39 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	7
27	730	SG39 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	730	SG39 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	81
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	257
27	730	SG39 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	56
27	730	SG39 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	28
27	730	SG39 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	341
27	730	SG39 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	55
27	730	SG39 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	17
27	730	SG39 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	8
27	730	SG39 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	730	SG39 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	80
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Karlin S. Myers 	270016	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	Karlin S. Myers 	270016	NP 	YES 	271031	NP 	254
27	730	SG39 	Karlin S. Myers 	270016	NP 	YES 	271031	NP 	53
27	730	SG39 	Karlin S. Myers 	270016	NP 	YES 	271031	NP 	26
27	730	SG39 	Karlin S. Myers 	270016	NP 	YES 	271031	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	YES 	271031	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	YES 	271031	NP 	333
27	730	SG39 	Karlin S. Myers 	270016	NP 	NO 	271032	NP 	56
27	730	SG39 	Karlin S. Myers 	270016	NP 	NO 	271032	NP 	20
27	730	SG39 	Karlin S. Myers 	270016	NP 	NO 	271032	NP 	9
27	730	SG39 	Karlin S. Myers 	270016	NP 	NO 	271032	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	NO 	271032	NP 	0
27	730	SG39 	Karlin S. Myers 	270016	NP 	NO 	271032	NP 	85
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	781
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	253
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	53
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	25
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	331
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	59
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	19
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	11
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	0
27	730	SG39 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	89
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	730	SG39 	Lee Bunnell 	270018	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Lee Bunnell 	270018	NP 	Registered Voters 	 	NP 	0
27	730	SG39 	Lee Bunnell 	270018	NP 	Registered Voters 	 	NP 	0
